sensor_id,machine_id,value,unit,is_anomaly,threshold_exceeded,recorded_at
SN125,M025,61.4784,°C,False,False,2024-05-11T07:10:29
SN002,M002,57.6651,%,False,False,2024-02-07T15:47:19
SN078,M028,39.4323,%,False,False,2024-11-17T21:23:44
SN113,M013,2.8284,mm/s,False,False,2024-06-09T02:55:42
SN075,M025,28.3798,%,False,False,2024-03-10T02:54:24
SN129,M029,42.2121,%,False,False,2024-07-28T18:48:42
SN032,M032,61.9053,°C,False,False,2024-01-16T06:51:46
SN079,M029,2618.7458,RPM,False,False,2024-09-09T22:33:54
SN142,M042,1887.0704,RPM,False,False,2024-12-20T16:36:55
SN012,M012,1963.0082,RPM,False,False,2024-12-18T02:43:47
SN103,M003,1387.9327,RPM,False,False,2024-05-29T22:23:47
SN067,M017,8.8971,bar,False,False,2024-08-22T20:54:12
SN052,M002,8.6861,bar,False,False,2024-02-11T09:45:46
SN109,M009,80.3551,%,False,False,2024-10-04T14:59:46
SN097,M047,46.011,A,False,False,2024-06-20T12:11:41
SN143,M043,26.5878,A,False,False,2024-12-06T14:21:12
SN108,M008,8.3878,mm/s,False,False,2024-12-01T21:20:59
SN093,M043,21.2096,A,False,False,2024-08-29T00:21:26
SN020,M020,4.087,A,False,False,2024-06-02T12:23:07
SN112,M012,431.0232,RPM,False,False,2024-06-15T12:37:34
SN075,M025,53.0122,%,False,False,2024-08-30T15:41:27
SN061,M011,49.4761,%,False,False,2024-08-25T08:19:56
SN082,M032,5.018,bar,False,False,2024-01-29T03:33:20
SN041,M041,32.9252,°C,False,False,2024-11-23T14:05:09
SN029,M029,37.421,%,False,False,2024-09-19T10:48:22
SN134,M034,43.9994,A,False,False,2024-04-10T11:04:28
SN064,M014,4.9994,mm/s,False,False,2024-01-06T15:59:17
SN070,M020,834.2675,RPM,False,False,2024-07-06T08:58:22
SN052,M002,1.5803,bar,False,False,2024-07-16T15:51:32
SN115,M015,8.9646,mm/s,False,False,2024-03-10T07:07:39
SN111,M011,74.8431,°C,False,False,2024-02-24T04:48:35
SN013,M013,7.5744,bar,False,False,2024-12-31T05:51:12
SN057,M007,45.0561,A,False,False,2024-03-02T18:19:03
SN121,M021,2747.1149,RPM,False,False,2024-10-28T11:46:30
SN128,M028,1037.9867,RPM,False,False,2024-12-12T00:57:46
SN124,M024,46.9779,A,False,False,2024-02-29T22:10:22
SN064,M014,13.7651,mm/s,True,True,2024-05-12T14:12:15
SN118,M018,9.8328,mm/s,False,False,2024-05-15T12:13:47
SN030,M030,1.6172,mm/s,False,False,2024-04-28T10:11:48
SN047,M047,4.4273,mm/s,False,False,2024-01-08T15:48:45
SN002,M002,71.3835,%,False,False,2024-11-27T16:33:04
SN001,M001,40.2689,°C,False,False,2024-07-09T17:26:01
SN138,M038,59.6918,°C,False,False,2024-01-18T22:24:27
SN053,M003,104.3316,°C,True,True,2024-04-14T08:09:54
SN019,M019,46.338,A,False,False,2024-11-15T03:51:53
SN104,M004,8.9798,A,False,False,2024-08-16T11:25:00
SN132,M032,2086.9875,RPM,False,False,2024-07-27T04:51:56
SN069,M019,6.7771,bar,False,False,2024-11-29T15:32:09
SN114,M014,72.5769,%,False,False,2024-11-13T01:05:33
SN008,M008,2283.6142,RPM,False,False,2024-06-14T12:22:50
SN012,M012,3247.9255,RPM,True,True,2024-05-26T12:56:40
SN026,M026,37.391,A,False,False,2024-04-06T03:03:31
SN114,M014,92.8533,%,True,True,2024-04-17T21:05:02
SN021,M021,1882.3572,RPM,False,False,2024-04-29T22:53:49
SN073,M023,26.5914,A,False,False,2024-02-02T00:28:21
SN098,M048,43.2452,A,False,False,2024-06-27T00:53:32
SN112,M012,226.1069,RPM,False,False,2024-05-18T22:49:12
SN123,M023,37.9996,A,False,False,2024-11-19T06:59:17
SN002,M002,36.7003,%,False,False,2024-05-25T12:02:59
SN129,M029,27.987,%,False,False,2024-02-27T23:01:27
SN075,M025,67.4504,%,False,False,2024-04-29T11:05:50
SN018,M018,23.2291,A,False,False,2024-05-20T09:52:06
SN060,M010,2.8579,mm/s,False,False,2024-10-08T20:52:51
SN129,M029,31.3394,%,False,False,2024-03-21T11:36:57
SN067,M017,2.4622,bar,False,False,2024-09-02T19:55:17
SN042,M042,63.3607,°C,False,False,2024-08-11T18:57:46
SN150,M050,5.9753,mm/s,False,False,2024-11-22T12:48:37
SN041,M041,54.2136,°C,False,False,2024-01-10T05:55:44
SN004,M004,69.9487,°C,False,False,2024-03-23T04:27:29
SN036,M036,0.3192,A,False,False,2024-10-05T23:44:12
SN070,M020,736.9173,RPM,False,False,2024-10-30T03:24:15
SN090,M040,80.4998,%,False,False,2024-07-06T13:40:38
SN019,M019,39.3123,A,False,False,2024-04-13T06:32:26
SN029,M029,50.4352,%,False,False,2024-09-27T04:40:25
SN098,M048,14.0933,A,False,False,2024-06-11T05:09:02
SN141,M041,10.957,A,False,False,2024-02-02T19:46:25
SN026,M026,38.8927,A,False,False,2024-04-30T10:29:49
SN095,M045,19.0319,A,False,False,2024-12-23T12:50:54
SN116,M016,46.1672,%,False,False,2024-05-24T15:25:04
SN122,M022,18.2812,A,False,False,2024-11-30T12:09:22
SN065,M015,18.7173,A,False,False,2024-08-06T07:30:47
SN091,M041,50.3831,°C,False,False,2024-10-13T08:59:27
SN088,M038,28.4855,°C,False,False,2024-06-18T05:51:37
SN080,M030,41.0029,%,False,False,2024-03-12T20:44:54
SN019,M019,2.9461,A,False,False,2024-08-10T14:51:23
SN138,M038,52.1501,°C,False,False,2024-08-18T09:48:49
SN143,M043,47.3132,A,False,False,2024-06-30T18:15:34
SN093,M043,13.104,A,False,False,2024-03-05T16:55:46
SN002,M002,64.9945,%,False,False,2024-08-03T03:45:09
SN093,M043,19.6723,A,False,False,2024-08-23T20:40:20
SN044,M044,1528.1978,RPM,False,False,2024-10-31T08:01:12
SN060,M010,4.9225,mm/s,False,False,2024-09-23T05:59:09
SN071,M021,3322.1334,RPM,True,True,2024-07-05T00:09:45
SN036,M036,40.8899,A,False,False,2024-06-16T16:35:45
SN052,M002,3.0889,bar,False,False,2024-11-06T17:28:34
SN023,M023,1.4727,bar,False,False,2024-02-04T13:11:10
SN140,M040,80.7393,°C,False,False,2024-11-14T18:02:53
SN062,M012,56.4819,RPM,False,False,2024-01-31T16:08:47
SN028,M028,72.4636,%,False,False,2024-07-16T09:47:41
SN068,M018,4.4041,bar,False,False,2024-04-07T17:00:24
SN129,M029,42.4755,%,False,False,2024-07-12T11:07:09
SN082,M032,6.9205,bar,False,False,2024-05-18T01:18:21
SN040,M040,26.3388,°C,False,False,2024-01-30T01:22:13
SN071,M021,1734.5464,RPM,False,False,2024-12-29T15:54:18
SN065,M015,33.6068,A,False,False,2024-07-22T05:20:45
SN055,M005,8.9684,bar,False,False,2024-08-10T02:12:57
SN140,M040,50.4765,°C,False,False,2024-10-03T18:05:31
SN023,M023,3.7895,bar,False,False,2024-06-03T08:11:31
SN109,M009,48.2977,%,False,False,2024-12-06T12:04:11
SN064,M014,2.318,mm/s,False,False,2024-11-22T14:25:26
SN139,M039,54.9414,°C,False,False,2024-10-02T23:11:11
SN138,M038,35.2079,°C,False,False,2024-06-29T04:33:46
SN137,M037,15.5335,A,False,False,2024-09-22T01:31:01
SN100,M050,7.8945,mm/s,False,False,2024-08-21T00:27:34
SN150,M050,8.834,mm/s,False,False,2024-12-21T18:55:31
SN111,M011,72.2882,°C,False,False,2024-12-28T20:02:30
SN079,M029,1199.5796,RPM,False,False,2024-03-06T06:59:53
SN051,M001,77.9888,%,False,False,2024-12-29T10:50:15
SN138,M038,46.2206,°C,False,False,2024-11-29T23:50:08
SN093,M043,23.0492,A,False,False,2024-08-17T01:50:40
SN118,M018,5.4878,mm/s,False,False,2024-10-09T07:04:00
SN013,M013,8.4607,bar,False,False,2024-02-20T22:05:28
SN127,M027,6.9166,mm/s,False,False,2024-01-23T13:47:39
SN081,M031,68.549,%,False,False,2024-12-01T11:53:39
SN033,M033,2.1417,mm/s,False,False,2024-09-13T11:27:20
SN117,M017,10.4322,mm/s,False,False,2024-02-18T05:37:41
SN094,M044,1630.5739,RPM,False,False,2024-09-03T04:29:02
SN071,M021,2083.3776,RPM,False,False,2024-05-28T14:56:12
SN044,M044,2324.2017,RPM,False,False,2024-10-07T20:01:32
SN070,M020,521.1858,RPM,False,False,2024-01-14T20:17:39
SN025,M025,1211.3153,RPM,False,False,2024-03-25T07:12:14
SN061,M011,84.5444,%,False,False,2024-05-17T00:24:02
SN010,M010,38.8607,%,False,False,2024-10-11T04:48:25
SN034,M034,3.7458,bar,False,False,2024-09-18T14:22:31
SN138,M038,36.7983,°C,False,False,2024-04-01T06:31:21
SN014,M014,3.668,bar,False,False,2024-11-28T02:21:40
SN135,M035,23.9819,°C,False,False,2024-04-16T06:38:38
SN041,M041,73.7118,°C,False,False,2024-07-24T12:41:02
SN077,M027,45.0331,A,False,False,2024-01-20T03:13:55
SN125,M025,20.8798,°C,False,False,2024-10-16T13:46:24
SN055,M005,3.0974,bar,False,False,2024-03-12T11:54:08
SN132,M032,1665.1336,RPM,False,False,2024-12-31T03:51:32
SN145,M045,5.3082,mm/s,False,False,2024-02-24T06:13:39
SN068,M018,3.5694,bar,False,False,2024-11-01T22:13:14
SN052,M002,8.712,bar,False,False,2024-01-05T16:04:39
SN120,M020,7.6297,mm/s,False,False,2024-03-08T12:46:28
SN061,M011,66.0206,%,False,False,2024-04-03T19:11:12
SN034,M034,5.1562,bar,False,False,2024-09-01T12:17:43
SN057,M007,16.8435,A,False,False,2024-04-09T21:47:28
SN113,M013,4.9883,mm/s,False,False,2024-06-21T08:38:17
SN092,M042,34.7533,%,False,False,2024-05-04T11:11:21
SN080,M030,26.9914,%,False,False,2024-06-30T19:29:58
SN025,M025,1110.4566,RPM,False,False,2024-06-15T05:09:44
SN028,M028,64.7589,%,False,False,2024-08-13T06:54:09
SN056,M006,5.9054,bar,False,False,2024-12-03T20:37:52
SN033,M033,2.0432,mm/s,False,False,2024-10-01T21:11:59
SN014,M014,9.1746,bar,False,False,2024-05-14T06:35:02
SN016,M016,1.1197,mm/s,False,False,2024-12-09T14:01:21
SN066,M016,634.3628,RPM,False,False,2024-04-06T22:04:34
SN146,M046,30.3226,%,False,False,2024-08-28T06:58:57
SN139,M039,59.1251,°C,False,False,2024-05-08T09:03:54
SN130,M030,3.2834,mm/s,False,False,2024-06-22T09:20:16
SN122,M022,33.4807,A,False,False,2024-11-19T04:58:44
SN145,M045,1.5002,mm/s,False,False,2024-12-01T21:09:22
SN012,M012,2619.0326,RPM,False,False,2024-09-24T10:44:17
SN029,M029,48.9251,%,False,False,2024-08-20T19:19:10
SN063,M013,71.5821,%,False,False,2024-05-02T08:33:20
SN119,M019,1.744,bar,False,False,2024-04-21T18:42:30
SN047,M047,8.4291,mm/s,False,False,2024-06-12T15:56:29
SN048,M048,22.041,°C,False,False,2024-12-25T16:14:27
SN101,M001,63.8399,°C,False,False,2024-05-06T07:06:27
SN023,M023,11.8494,bar,True,True,2024-11-19T22:56:12
SN065,M015,11.9313,A,False,False,2024-03-24T17:26:58
SN101,M001,35.247,°C,False,False,2024-11-15T21:33:13
SN042,M042,54.2282,°C,False,False,2024-11-04T12:10:40
SN108,M008,2.8829,mm/s,False,False,2024-03-01T16:54:57
SN002,M002,50.3519,%,False,False,2024-02-28T08:23:42
SN043,M043,10.9171,mm/s,False,False,2024-06-03T13:22:53
SN129,M029,30.2973,%,False,False,2024-07-16T12:36:38
SN013,M013,5.3118,bar,False,False,2024-12-08T17:30:41
SN115,M015,3.6435,mm/s,False,False,2024-07-06T08:19:44
SN028,M028,79.9981,%,False,False,2024-03-14T03:35:45
SN139,M039,33.2464,°C,False,False,2024-01-06T12:57:25
SN012,M012,2563.6103,RPM,False,False,2024-09-15T11:51:19
SN109,M009,83.8933,%,False,False,2024-05-12T20:39:48
SN132,M032,1208.7664,RPM,False,False,2024-07-03T19:11:26
SN115,M015,3.234,mm/s,False,False,2024-05-23T13:37:52
SN142,M042,1366.3875,RPM,False,False,2024-08-02T15:54:36
SN080,M030,62.8516,%,False,False,2024-04-03T17:21:05
SN075,M025,47.5858,%,False,False,2024-03-25T02:50:27
SN057,M007,13.6345,A,False,False,2024-05-27T00:15:30
SN091,M041,79.0574,°C,False,False,2024-09-17T06:16:36
SN106,M006,5.4911,bar,False,False,2024-12-30T09:21:06
SN017,M017,8.5336,mm/s,False,False,2024-10-12T09:16:11
SN052,M002,4.9571,bar,False,False,2024-07-11T06:28:59
SN053,M003,80.0278,°C,False,False,2024-01-27T09:39:59
SN132,M032,2244.6829,RPM,False,False,2024-11-23T10:32:16
SN128,M028,1922.6648,RPM,False,False,2024-05-19T09:53:35
SN145,M045,6.611,mm/s,False,False,2024-05-07T01:48:28
SN106,M006,12.007,bar,True,True,2024-09-05T18:30:15
SN059,M009,21.2659,A,False,False,2024-05-02T05:55:54
SN040,M040,71.2127,°C,False,False,2024-10-13T03:07:59
SN070,M020,1816.6687,RPM,False,False,2024-02-04T06:47:21
SN003,M003,524.433,RPM,False,False,2024-12-10T14:15:05
SN033,M033,8.3488,mm/s,False,False,2024-05-11T11:09:20
SN091,M041,55.7133,°C,False,False,2024-05-23T00:29:20
SN051,M001,28.5452,%,False,False,2024-07-07T05:28:43
SN102,M002,12.9683,A,False,False,2024-04-20T13:58:15
SN037,M037,14.577,A,False,False,2024-01-23T07:10:16
SN048,M048,48.6657,°C,False,False,2024-07-30T16:55:01
SN020,M020,23.1178,A,False,False,2024-03-10T11:49:17
SN144,M044,20.9806,°C,False,False,2024-10-29T14:19:39
SN052,M002,7.4363,bar,False,False,2024-04-30T22:25:56
SN049,M049,7.8943,A,False,False,2024-09-04T18:13:51
SN095,M045,59.2374,A,True,True,2024-09-18T15:24:50
SN079,M029,2558.6443,RPM,False,False,2024-08-04T07:32:27
SN067,M017,12.0521,bar,True,True,2024-09-19T20:53:44
SN085,M035,0.6206,mm/s,False,False,2024-07-30T22:56:41
SN120,M020,2.4216,mm/s,False,False,2024-09-11T20:53:21
SN076,M026,44.4746,°C,False,False,2024-09-23T19:39:31
SN007,M007,46.407,A,False,False,2024-07-15T10:12:36
SN040,M040,44.2537,°C,False,False,2024-06-01T06:56:05
SN097,M047,32.6721,A,False,False,2024-03-27T05:00:47
SN111,M011,69.7895,°C,False,False,2024-09-21T02:07:38
SN145,M045,2.3981,mm/s,False,False,2024-06-07T15:15:36
SN130,M030,7.778,mm/s,False,False,2024-05-18T05:59:00
SN005,M005,15.931,A,False,False,2024-03-11T04:52:31
SN086,M036,47.9799,%,False,False,2024-08-09T16:50:20
SN123,M023,17.9077,A,False,False,2024-08-07T15:27:06
SN038,M038,43.3724,A,False,False,2024-02-25T10:33:30
SN084,M034,2321.6603,RPM,False,False,2024-07-08T11:00:48
SN063,M013,39.9231,%,False,False,2024-11-17T12:40:09
SN106,M006,7.9703,bar,False,False,2024-08-23T05:53:30
SN043,M043,0.6253,mm/s,False,False,2024-09-21T20:55:22
SN070,M020,548.4454,RPM,False,False,2024-09-17T23:15:07
SN062,M012,716.5058,RPM,False,False,2024-12-06T21:42:18
SN111,M011,26.4003,°C,False,False,2024-05-17T06:16:52
SN026,M026,14.1675,A,False,False,2024-10-10T01:32:20
SN099,M049,23.1569,%,False,False,2024-05-26T23:12:29
SN132,M032,1431.1375,RPM,False,False,2024-08-01T04:05:43
SN099,M049,68.8767,%,False,False,2024-09-27T01:34:09
SN134,M034,44.7757,A,False,False,2024-08-27T06:13:30
SN044,M044,714.1535,RPM,False,False,2024-12-13T05:55:41
SN066,M016,2148.6479,RPM,False,False,2024-09-21T03:44:41
SN093,M043,45.4611,A,False,False,2024-08-29T09:34:30
SN083,M033,0.9881,mm/s,False,False,2024-09-16T02:57:01
SN077,M027,40.3795,A,False,False,2024-07-28T19:19:49
SN059,M009,11.1784,A,False,False,2024-02-09T10:01:08
SN140,M040,21.6803,°C,False,False,2024-06-02T10:03:30
SN149,M049,36.2722,°C,False,False,2024-06-12T10:24:05
SN150,M050,1.5415,mm/s,False,False,2024-11-19T08:11:50
SN053,M003,50.0005,°C,False,False,2024-10-31T21:11:21
SN064,M014,6.9531,mm/s,False,False,2024-11-09T10:16:43
SN001,M001,60.912,°C,False,False,2024-03-02T06:21:32
SN041,M041,21.689,°C,False,False,2024-05-29T17:38:24
SN056,M006,7.4972,bar,False,False,2024-03-11T01:16:07
SN008,M008,3165.7699,RPM,True,True,2024-08-13T05:26:04
SN026,M026,10.2718,A,False,False,2024-12-26T11:16:14
SN050,M050,9.4161,mm/s,False,False,2024-09-04T10:45:32
SN056,M006,3.4743,bar,False,False,2024-01-02T21:23:53
SN142,M042,478.6904,RPM,False,False,2024-01-18T16:06:18
SN047,M047,6.2616,mm/s,False,False,2024-12-21T09:42:58
SN110,M010,0.3986,mm/s,False,False,2024-02-13T15:36:54
SN047,M047,6.8901,mm/s,False,False,2024-12-14T13:55:09
SN063,M013,70.6501,%,False,False,2024-07-07T17:27:19
SN082,M032,5.89,bar,False,False,2024-09-24T16:21:00
SN004,M004,86.8115,°C,True,True,2024-02-10T20:31:27
SN149,M049,65.6728,°C,False,False,2024-01-31T18:02:02
SN119,M019,3.9134,bar,False,False,2024-12-09T03:30:50
SN055,M005,2.4804,bar,False,False,2024-04-24T04:31:11
SN080,M030,36.8452,%,False,False,2024-03-25T22:36:15
SN131,M031,22.8456,A,False,False,2024-05-24T17:59:02
SN019,M019,34.1422,A,False,False,2024-04-28T05:37:57
SN112,M012,323.6647,RPM,False,False,2024-08-31T06:03:43
SN015,M015,6.8646,bar,False,False,2024-06-24T14:46:22
SN003,M003,400.8,RPM,False,False,2024-03-13T09:08:44
SN009,M009,151.702,RPM,False,False,2024-08-30T01:03:37
SN061,M011,67.9968,%,False,False,2024-07-20T19:43:05
SN003,M003,1554.1506,RPM,False,False,2024-10-09T08:58:19
SN052,M002,7.0639,bar,False,False,2024-09-06T03:19:49
SN030,M030,2.3358,mm/s,False,False,2024-02-13T23:37:19
SN098,M048,0.5994,A,False,False,2024-05-25T12:03:52
SN055,M005,6.9321,bar,False,False,2024-07-31T04:40:20
SN060,M010,8.3907,mm/s,False,False,2024-05-16T01:03:45
SN048,M048,43.3511,°C,False,False,2024-05-20T04:15:36
SN038,M038,2.0392,A,False,False,2024-03-04T16:49:52
SN023,M023,1.8392,bar,False,False,2024-06-30T11:45:39
SN145,M045,3.3075,mm/s,False,False,2024-07-24T11:52:08
SN056,M006,4.2834,bar,False,False,2024-09-20T22:38:27
SN007,M007,35.9792,A,False,False,2024-06-04T16:34:41
SN115,M015,1.2875,mm/s,False,False,2024-06-17T03:54:43
SN120,M020,8.4585,mm/s,False,False,2024-06-08T18:50:51
SN035,M035,0.3353,A,False,False,2024-05-04T05:17:54
SN025,M025,1445.5229,RPM,False,False,2024-12-05T16:32:31
SN066,M016,1232.0842,RPM,False,False,2024-03-31T19:45:02
SN005,M005,1.9378,A,False,False,2024-08-10T16:13:01
SN077,M027,32.574,A,False,False,2024-12-27T14:11:38
SN087,M037,2442.8206,RPM,False,False,2024-04-19T20:56:33
SN004,M004,31.9912,°C,False,False,2024-08-24T06:05:14
SN134,M034,3.5273,A,False,False,2024-09-15T03:51:26
SN088,M038,93.002,°C,True,True,2024-05-04T04:05:21
SN001,M001,50.4844,°C,False,False,2024-03-04T14:52:54
SN141,M041,44.1316,A,False,False,2024-06-22T10:26:11
SN016,M016,5.6609,mm/s,False,False,2024-04-07T06:51:37
SN112,M012,1402.5918,RPM,False,False,2024-10-11T23:51:08
SN002,M002,67.558,%,False,False,2024-01-10T04:52:01
SN116,M016,63.2221,%,False,False,2024-11-18T15:24:39
SN011,M011,5.8133,mm/s,False,False,2024-05-05T00:36:41
SN084,M034,22.1687,RPM,False,False,2024-07-12T05:30:28
SN042,M042,47.6147,°C,False,False,2024-08-19T01:16:13
SN114,M014,67.493,%,False,False,2024-08-01T00:22:15
SN048,M048,27.1566,°C,False,False,2024-09-24T19:34:56
SN141,M041,6.1957,A,False,False,2024-05-20T04:49:29
SN028,M028,30.3261,%,False,False,2024-11-16T22:45:54
SN050,M050,4.8698,mm/s,False,False,2024-03-16T21:41:50
SN099,M049,24.7812,%,False,False,2024-08-27T23:43:13
SN011,M011,2.038,mm/s,False,False,2024-01-17T02:24:39
SN103,M003,188.5083,RPM,False,False,2024-07-01T03:59:27
SN070,M020,1352.6632,RPM,False,False,2024-01-31T03:39:22
SN023,M023,6.6805,bar,False,False,2024-04-15T10:43:02
SN139,M039,69.3288,°C,False,False,2024-06-19T20:28:30
SN146,M046,53.4191,%,False,False,2024-06-06T11:53:49
SN050,M050,1.021,mm/s,False,False,2024-12-13T06:52:01
SN066,M016,1276.3183,RPM,False,False,2024-09-13T09:55:23
SN007,M007,14.1437,A,False,False,2024-09-22T22:14:21
SN021,M021,1545.8649,RPM,False,False,2024-09-12T09:41:15
SN134,M034,2.9659,A,False,False,2024-02-18T06:31:56
SN026,M026,45.0695,A,False,False,2024-04-16T13:21:28
SN086,M036,52.74,%,False,False,2024-09-26T23:45:28
SN103,M003,1185.8647,RPM,False,False,2024-01-28T15:52:50
SN150,M050,1.4734,mm/s,False,False,2024-08-07T05:28:07
SN103,M003,274.8349,RPM,False,False,2024-01-16T03:36:16
SN146,M046,26.1935,%,False,False,2024-06-12T22:52:06
SN079,M029,2656.1603,RPM,False,False,2024-07-06T15:28:47
SN120,M020,0.4574,mm/s,False,False,2024-12-09T10:22:01
SN040,M040,53.7235,°C,False,False,2024-04-07T16:55:09
SN090,M040,39.9994,%,False,False,2024-07-15T01:05:30
SN042,M042,59.92,°C,False,False,2024-05-05T06:48:22
SN049,M049,2.8176,A,False,False,2024-12-22T06:50:41
SN091,M041,59.1432,°C,False,False,2024-03-11T21:49:34
SN137,M037,26.7914,A,False,False,2024-07-03T04:48:32
SN061,M011,52.8831,%,False,False,2024-03-08T19:52:16
SN118,M018,7.0612,mm/s,False,False,2024-12-06T08:42:36
SN049,M049,34.4258,A,False,False,2024-09-29T01:56:49
SN121,M021,1786.9953,RPM,False,False,2024-03-04T11:04:58
SN066,M016,3622.7484,RPM,True,True,2024-04-04T05:55:38
SN148,M048,63.6216,%,False,False,2024-03-16T21:42:33
SN136,M036,45.1601,%,False,False,2024-07-26T06:35:19
SN074,M024,7.7216,mm/s,False,False,2024-04-06T11:49:59
SN150,M050,3.6377,mm/s,False,False,2024-10-21T16:29:20
SN101,M001,41.0683,°C,False,False,2024-10-02T18:43:48
SN062,M012,1576.26,RPM,False,False,2024-08-02T17:00:03
SN107,M007,1154.9943,RPM,False,False,2024-11-02T10:19:48
SN040,M040,40.2595,°C,False,False,2024-12-02T12:33:35
SN058,M008,8.2835,bar,False,False,2024-12-13T13:34:37
SN001,M001,58.3192,°C,False,False,2024-01-22T22:48:46
SN027,M027,9.2355,A,False,False,2024-04-14T22:09:50
SN016,M016,7.8792,mm/s,False,False,2024-02-21T17:26:40
SN024,M024,32.7614,A,False,False,2024-04-09T04:44:33
SN088,M038,73.0752,°C,False,False,2024-03-23T05:56:13
SN103,M003,2475.9156,RPM,False,False,2024-08-04T03:55:56
SN108,M008,2.4755,mm/s,False,False,2024-05-21T12:48:00
SN118,M018,13.0016,mm/s,True,True,2024-05-21T06:55:13
SN093,M043,5.5667,A,False,False,2024-12-18T12:56:15
SN079,M029,2483.099,RPM,False,False,2024-12-28T17:39:13
SN038,M038,4.9995,A,False,False,2024-05-11T20:41:09
SN068,M018,3.2523,bar,False,False,2024-08-08T10:41:11
SN086,M036,38.9176,%,False,False,2024-10-24T05:11:56
SN021,M021,1514.714,RPM,False,False,2024-04-26T05:30:58
SN046,M046,2189.5849,RPM,False,False,2024-05-27T00:29:07
SN061,M011,78.8997,%,False,False,2024-01-29T23:16:11
SN042,M042,27.4732,°C,False,False,2024-12-19T08:25:00
SN105,M005,5.1745,bar,False,False,2024-08-25T01:48:49
SN045,M045,6.6153,bar,False,False,2024-04-21T22:54:09
SN046,M046,2503.5603,RPM,False,False,2024-06-20T17:13:29
SN045,M045,7.1917,bar,False,False,2024-05-05T12:31:22
SN055,M005,6.2851,bar,False,False,2024-07-24T04:13:34
SN127,M027,7.3547,mm/s,False,False,2024-11-11T08:13:19
SN031,M031,40.5682,A,False,False,2024-01-24T18:00:31
SN119,M019,2.0134,bar,False,False,2024-05-23T03:27:04
SN020,M020,10.4615,A,False,False,2024-04-17T22:46:00
SN123,M023,8.4276,A,False,False,2024-09-23T22:41:53
SN061,M011,111.6277,%,True,True,2024-11-11T15:32:15
SN143,M043,15.4034,A,False,False,2024-03-17T08:09:50
SN020,M020,56.7865,A,True,True,2024-02-24T11:49:17
SN065,M015,14.2434,A,False,False,2024-04-02T16:01:28
SN123,M023,32.3263,A,False,False,2024-05-29T02:27:55
SN044,M044,2122.6149,RPM,False,False,2024-11-13T16:02:00
SN019,M019,30.0155,A,False,False,2024-01-06T03:27:51
SN109,M009,68.6957,%,False,False,2024-05-31T04:07:59
SN030,M030,4.3049,mm/s,False,False,2024-12-01T21:37:41
SN106,M006,4.7899,bar,False,False,2024-04-30T04:51:23
SN027,M027,6.9842,A,False,False,2024-11-29T07:56:34
SN017,M017,5.5984,mm/s,False,False,2024-09-28T20:58:18
SN010,M010,20.5865,%,False,False,2024-01-31T02:36:00
SN069,M019,3.975,bar,False,False,2024-01-04T11:46:51
SN027,M027,7.8228,A,False,False,2024-01-01T20:44:34
